Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
3/22/2018 20:30,1.627,2.34,6.071,10.279,91,26.05
3/22/2018 21:00,1.7,3,5.806,10.162,81,26.05
3/22/2018 21:30,1.689,3,5.755,10.186,81,26.05
3/22/2018 22:00,1.705,2.68,5.821,10.406,85,26.05
3/22/2018 22:30,1.867,3.73,5.957,9.837,75,26.05
3/22/2018 23:00,1.864,3.07,5.773,9.357,78,26.05
3/22/2018 23:30,1.928,2.99,6.118,9.976,90,26.05
3/23/2018 0:00,2.012,3.387,6.044,10.378,84,26.05
3/23/2018 0:30,1.877,3.16,5.721,9.422,77,26
3/23/2018 1:00,1.975,3.23,6.114,11.352,83,26
3/23/2018 1:30,1.951,3.95,6.169,10.284,78,26
3/23/2018 2:00,2.029,3.01,6.181,9.364,78,26
3/23/2018 2:30,1.846,3.54,5.716,10.741,78,26.05
3/23/2018 3:00,1.956,3.74,6.046,7.246,88,26
3/23/2018 3:30,1.997,3.32,5.979,9.277,80,26
3/23/2018 4:00,1.885,2.93,5.865,10.712,80,26
3/23/2018 4:30,1.923,3.05,5.865,9.844,75,26
3/23/2018 5:00,1.979,2.94,6.123,8.75,74,26
3/23/2018 5:30,1.806,2.78,5.664,6.581,70,26
3/23/2018 6:00,1.764,2.98,5.738,9.889,77,26
3/23/2018 6:30,1.786,3.06,5.748,10.313,73,26
3/23/2018 7:00,1.852,3.49,5.722,9.81,80,26
3/23/2018 7:30,1.84,3.56,6.013,10.132,77,26
3/23/2018 8:00,1.968,3.23,6.208,10.327,83,26
3/23/2018 8:30,1.84,2.95,6.023,8.505,80,26.05
3/23/2018 9:00,1.754,2.55,5.817,7.871,87,26.05
3/23/2018 9:30,1.812,3.77,6.068,9.738,73,26
3/23/2018 10:00,1.812,3.05,5.976,8.885,78,26.05
3/23/2018 10:30,1.861,3.255,6.17,9.763,85,26.05
3/23/2018 11:00,1.766,3.4,5.663,10.373,74,26.05
3/23/2018 11:30,1.873,3.11,6.035,8.887,78,26.05
3/23/2018 12:00,1.775,2.77,5.965,8.588,77,26.1
3/23/2018 12:30,1.888,2.971,6.18,10.782,75,26.1
3/23/2018 13:00,1.82,2.96,6.401,10.888,77,26.1
3/23/2018 13:30,1.77,2.81,5.948,8.217,81,26.1
3/23/2018 14:00,1.948,3.19,6.142,11.171,68,26.1
3/23/2018 14:30,2.042,4.19,6.166,9.855,77,26.15
3/23/2018 15:00,2.072,3.51,6.327,10.291,70,26.1
3/23/2018 15:30,1.865,2.95,6.182,9.193,75,26.05
3/23/2018 16:00,1.914,3.201,6.104,9.835,64,26.05
3/23/2018 16:30,1.968,3.2,5.924,10.407,70,26.05
3/23/2018 17:00,2.132,3.52,6.243,9.03,68,26.05
3/23/2018 17:30,1.949,3.57,6.338,9.261,66,26.05
3/23/2018 18:00,1.911,3.17,6.034,9.853,83,26.1
3/23/2018 18:30,1.951,3.35,6.115,10.246,77,26.1
3/23/2018 19:00,1.865,3.17,6.001,8.866,77,26.05
3/23/2018 19:30,1.819,2.67,5.855,8.502,77,26.05
3/23/2018 20:00,1.853,2.96,5.971,9.321,77,26.05
3/23/2018 20:30,1.892,3.32,6.007,8.221,78,26.05
3/23/2018 21:00,1.719,3.27,5.972,9.621,80,26.05
3/23/2018 21:30,1.786,2.92,6.05,10.288,85,26
3/23/2018 22:00,1.749,2.65,6.105,9.763,78,26
3/23/2018 22:30,1.781,2.743,5.94,10.06,87,26
3/23/2018 23:00,1.941,3.277,6.442,9.716,92,26
3/23/2018 23:30,1.722,2.66,5.579,8.517,81,25.95
3/24/2018 0:00,1.898,3.277,5.864,8.335,81,25.95
3/24/2018 0:30,1.783,2.88,5.613,10.619,80,25.95
3/24/2018 1:00,1.727,2.87,5.901,10.702,74,25.95
3/24/2018 1:30,1.815,2.991,5.897,7.891,88,25.95
3/24/2018 2:00,1.804,2.91,5.866,9.831,77,25.95
3/24/2018 2:30,1.817,3.68,5.738,7.046,85,25.95
3/24/2018 3:00,1.821,2.59,6.215,9.546,90,25.95
3/24/2018 3:30,1.775,3.08,6.08,8.5,78,25.95
3/24/2018 4:00,1.841,2.88,5.966,9.419,78,25.95
3/24/2018 4:30,1.884,3.06,6.041,9.305,83,25.95
3/24/2018 5:00,1.738,2.75,5.884,10.397,74,25.95
3/24/2018 5:30,1.889,3.19,6.055,7.832,73,25.95
3/24/2018 6:00,1.912,3.35,5.886,10.767,77,26
3/24/2018 6:30,1.817,2.86,6.177,9.867,77,26
3/24/2018 7:00,1.661,2.51,5.73,10.661,77,26
3/24/2018 7:30,1.955,3.32,6.51,9.251,84,26
3/24/2018 8:00,1.745,3.19,5.871,9.294,83,26
3/24/2018 8:30,1.654,2.62,6.043,8.909,81,26
3/24/2018 9:00,1.789,2.97,6.357,9.345,80,26
3/24/2018 9:30,1.601,2.66,6.001,9.89,80,26
3/24/2018 10:00,1.738,3.01,6.489,9.863,78,26.05
3/24/2018 10:30,1.689,3.05,6.402,9.688,84,26.05
3/24/2018 11:00,1.636,2.44,6.322,9.367,81,26
3/24/2018 11:30,1.59,2.86,5.997,8.956,80,26
3/24/2018 12:00,1.616,2.4,5.927,8.885,77,26
3/24/2018 12:30,1.562,2.63,5.899,9.292,80,26
3/24/2018 13:00,1.477,2.33,5.663,9.281,78,26
3/24/2018 13:30,1.546,2.74,5.976,10.208,75,26
3/24/2018 14:00,1.543,2.59,5.862,10.228,85,25.95
3/24/2018 14:30,1.62,2.8,6.032,9.255,90,26
3/24/2018 15:00,1.534,2.57,6.017,8.906,78,26
3/24/2018 15:30,1.629,2.53,6.284,10.331,77,26
3/24/2018 16:00,1.635,2.42,6.269,9.869,71,26
3/24/2018 16:30,1.552,2.98,6.453,10.948,68,26
3/24/2018 17:00,1.668,3.16,6.236,10.223,77,26
3/24/2018 17:30,1.632,2.66,6.243,10.863,78,26
3/24/2018 18:00,1.64,2.84,6.487,11.616,85,25.95
3/24/2018 18:30,1.677,2.7,6.051,10.409,80,26
3/24/2018 19:00,1.681,2.46,6.47,10.328,75,26
3/24/2018 19:30,1.772,3.18,6.552,9.345,83,25.95
3/24/2018 20:00,1.726,2.86,5.958,9.324,83,25.95
3/24/2018 20:30,1.686,2.97,6.199,8.636,80,25.95
3/24/2018 21:00,1.511,2.44,5.875,11.364,77,25.95
3/24/2018 21:30,1.571,2.38,5.912,8.919,81,25.95
3/24/2018 22:00,1.689,2.92,6.132,8.529,75,25.95
3/24/2018 22:30,1.662,2.71,6.113,8.904,77,25.95
3/24/2018 23:00,1.704,2.87,6.166,8.585,85,25.9
3/24/2018 23:30,1.52,2.43,5.735,8.931,83,25.9
3/25/2018 0:00,1.497,3.15,5.896,9.667,81,25.9
3/25/2018 0:30,1.448,2.41,5.739,9.332,80,25.9
3/25/2018 1:00,1.478,2.42,6.098,8.846,78,25.9
3/25/2018 1:30,1.536,2.36,6.101,9.202,83,25.9
3/25/2018 2:00,1.493,2.42,6.31,9.761,78,25.9
3/25/2018 2:30,1.419,2.57,6.09,9.211,80,25.9
3/25/2018 3:00,1.431,2.58,6.114,8.914,74,25.9
3/25/2018 3:30,1.558,2.6,6.729,8.931,78,25.9
3/25/2018 4:00,1.492,2.41,6.385,10.374,78,25.9
3/25/2018 4:30,1.603,2.92,6.292,9.348,81,25.9
3/25/2018 5:00,1.535,2.27,6.179,8.874,75,25.85
3/25/2018 5:30,1.549,2.65,6.301,8.994,77,25.85
3/25/2018 6:00,1.492,2.33,6.011,9.604,81,25.85
3/25/2018 6:30,1.611,2.57,6.254,9.246,71,25.8
3/25/2018 7:00,1.575,2.58,6.042,8.956,70,25.8
3/25/2018 7:30,1.494,2.47,6.281,9.195,74,25.8
3/25/2018 8:00,1.511,2.28,6.397,8.547,78,25.8
3/25/2018 8:30,1.449,2.3,6.059,8.819,83,25.8
3/25/2018 9:00,1.565,3.11,5.937,9.354,78,25.8
3/25/2018 9:30,1.476,2.94,5.98,8.635,77,25.8
3/25/2018 10:00,1.402,2.23,5.669,8.858,80,25.8
3/25/2018 10:30,1.387,2.11,5.856,8.774,83,25.85
3/25/2018 11:00,1.346,3.04,5.626,9.345,83,25.9
3/25/2018 11:30,1.347,2.07,5.798,9.32,78,25.9
3/25/2018 12:00,1.4,2.6,5.843,8.462,77,25.9
3/25/2018 12:30,1.367,2.24,6.521,8.93,77,25.9
3/25/2018 13:00,1.24,2.44,6.393,7.864,80,25.85
3/25/2018 13:30,1.374,2.26,6.826,7.939,77,25.9
3/25/2018 14:00,1.29,2.04,6.754,8.923,80,25.85
3/25/2018 14:30,1.379,2.03,6.947,8.535,83,25.8
3/25/2018 15:00,1.247,2.2,6.448,9.029,81,25.8
3/25/2018 15:30,1.323,2.13,6.548,8.602,81,25.85
3/25/2018 16:00,1.336,2.16,6.655,7.594,78,25.9
3/25/2018 16:30,1.33,2.22,6.632,8.865,77,25.9
3/25/2018 17:00,1.449,2.32,6.743,9.051,78,25.9
3/25/2018 17:30,1.452,2.18,6.561,8.9,74,25.9
3/25/2018 18:00,1.464,2.69,6.494,8.251,77,25.9
3/25/2018 18:30,1.479,2.2,6.345,9.033,80,25.9
3/25/2018 19:00,1.563,2.57,6.405,9.285,80,25.9
3/25/2018 19:30,1.576,2.61,6.281,8.51,77,25.9
3/25/2018 20:00,1.572,2.72,5.971,8.898,73,25.9
3/25/2018 20:30,1.457,2.52,5.633,8.572,75,25.9
3/25/2018 21:00,1.581,2.69,6.106,8.479,75,25.9
3/25/2018 21:30,1.512,2.06,5.825,8.939,71,25.9
3/25/2018 22:00,1.542,2.99,5.851,8.55,78,25.9
3/25/2018 22:30,1.51,2.31,5.88,8.975,78,25.9
3/25/2018 23:00,1.483,2.46,5.944,8.477,83,25.9
3/25/2018 23:30,1.485,2.8,6.203,9.425,77,25.9
3/26/2018 0:00,1.456,2.68,5.889,7.885,74,25.9
3/26/2018 0:30,1.443,2,5.998,9.207,80,25.9
3/26/2018 1:00,1.456,2.21,6.306,8.244,74,25.85
3/26/2018 1:30,1.449,2.42,6.308,8.973,74,25.9
3/26/2018 2:00,1.495,2.63,6.281,8.882,78,25.85
3/26/2018 2:30,1.426,2.33,6.143,9.608,73,25.9
3/26/2018 3:00,1.44,2.43,6.39,9.214,77,25.85
3/26/2018 3:30,1.456,2.41,6.287,9.584,77,25.85
3/26/2018 4:00,1.358,2.63,6.14,8.716,73,25.85
3/26/2018 4:30,1.413,2.56,6.443,9.702,73,25.8
3/26/2018 5:00,1.392,1.99,6.776,9.236,68,25.85
3/26/2018 5:30,1.366,2.47,6.6,9.775,73,25.85
3/26/2018 6:00,1.428,2.36,6.833,9.317,71,25.85
3/26/2018 6:30,1.381,2.02,6.467,8.848,66,25.85
3/26/2018 7:00,1.368,2.73,6.942,10.824,71,25.85
3/26/2018 7:30,1.472,2.74,6.993,9.417,60,25.85
3/26/2018 8:00,1.421,2.21,6.804,9.558,70,25.85
3/26/2018 8:30,1.43,2.35,7.026,8.907,73,25.8
3/26/2018 9:00,1.359,2.09,6.848,9.099,74,25.85
3/26/2018 9:30,1.424,2.51,7.102,9.211,73,25.9
3/26/2018 10:00,1.405,1.99,7.099,9.248,71,25.95
3/26/2018 10:30,1.285,2.64,6.98,8.359,75,26.2
3/26/2018 11:00,1.36,2.14,6.866,8.999,78,26.05
3/26/2018 11:30,1.245,1.86,6.88,8.229,74,26.55
3/26/2018 12:00,1.242,2.66,6.639,8.968,78,27.55
3/26/2018 12:30,1.326,2.08,6.714,9.614,81,27.8
3/26/2018 13:00,1.341,2.15,6.846,7.861,74,27.4
3/26/2018 13:30,1.388,2.11,6.907,8.553,70,27.05
3/26/2018 14:00,1.311,2.17,6.628,8.533,70,26.6
3/26/2018 14:30,1.365,2.2,6.75,8.463,71,26.45
3/26/2018 15:00,1.286,2.16,6.769,8.539,75,26.3
3/26/2018 15:30,1.194,2.27,6.508,9.634,64,26.3
3/26/2018 16:00,1.312,2.25,6.802,8.227,73,26.35
3/26/2018 16:30,1.234,2.25,6.622,9.434,71,26.2
3/26/2018 17:00,1.251,2.05,6.498,8.829,73,26.15
3/26/2018 17:30,1.309,2.21,6.704,8.211,67,26.1
3/26/2018 18:00,1.254,2.05,6.388,8.571,57,26.05
3/26/2018 18:30,1.243,1.93,6.675,8.243,64,26.05
3/26/2018 19:00,1.283,2.61,6.404,8.501,75,26.05
3/26/2018 19:30,1.284,2.36,6.476,8.539,67,26.05
3/26/2018 20:00,1.15,1.96,6.076,8.143,63,26.05
3/26/2018 20:30,1.263,2.16,6.795,8.893,75,26.05
3/26/2018 21:00,1.299,2.03,6.334,8.189,75,26.05
3/26/2018 21:30,1.297,2.43,6.372,9.285,73,26
3/26/2018 22:00,1.242,1.94,6.254,8.16,75,26
3/26/2018 22:30,1.256,1.88,6.386,8.76,67,26.05
3/26/2018 23:00,1.193,2.06,6.119,8.841,73,26.05
3/26/2018 23:30,1.279,2.21,6.124,7.839,71,26.05
3/27/2018 0:00,1.213,2.37,6.15,8.533,75,26.05
3/27/2018 0:30,1.114,1.66,6.243,8.483,74,26.05
3/27/2018 1:00,1.149,1.85,6.45,9.127,68,26.05
3/27/2018 1:30,1.152,1.93,6.493,7.944,73,26.05
3/27/2018 2:00,1.126,1.83,6.079,7.556,70,26.05
3/27/2018 2:30,1.103,2.05,6.306,8.178,75,26.05
3/27/2018 3:00,1.17,1.94,6.467,9.719,77,26.05
3/27/2018 3:30,1.156,1.91,6.457,8.467,74,26.05
3/27/2018 4:00,1.138,1.75,6.494,8.562,67,26.05
3/27/2018 4:30,1.187,1.93,6.363,7.838,71,26.05
3/27/2018 5:00,1.147,2.16,6.213,8.114,78,26.05
3/27/2018 5:30,1.188,1.97,6.434,8.534,74,26.05
3/27/2018 6:00,1.162,2.06,6.487,8.205,71,26.05
3/27/2018 6:30,1.171,2.37,6.101,7.899,67,26.05
3/27/2018 7:00,1.146,1.84,6.567,8.307,66,26.05
3/27/2018 7:30,1.207,2.19,6.74,8.226,63,26.05
3/27/2018 8:00,1.155,1.88,6.355,7.895,67,26.05
3/27/2018 8:30,1.122,1.81,6.157,9.677,64,26.05
3/27/2018 9:00,1.237,1.95,6.412,8.127,61,26.05
3/27/2018 9:30,1.126,1.7,6.179,9.646,67,26.05
3/27/2018 10:00,1.28,1.95,6.128,8.243,70,26
3/27/2018 10:30,1.154,1.92,5.73,7.367,67,25.95
3/27/2018 11:00,1.213,2.59,5.687,8.513,66,25.95
3/27/2018 11:30,1.172,2.64,5.33,7.644,75,25.95
3/27/2018 12:00,1.196,1.9,5.557,8.552,60,25.95
3/27/2018 12:30,1.23,2.07,5.48,9.325,68,25.95
3/27/2018 13:00,1.16,1.72,5.057,8.898,59,25.95
3/27/2018 13:30,1.18,2.2,5.432,7.858,57,25.95
3/27/2018 14:00,1.206,1.91,5.507,8.089,59,25.95
3/27/2018 14:30,1.266,2.46,5.317,8.366,64,25.95
3/27/2018 15:00,1.162,2.3,5.069,9.706,71,25.95
3/27/2018 15:30,1.205,2.04,5.149,8.85,67,25.95
3/27/2018 16:00,1.256,1.86,5.178,8.127,70,26
3/27/2018 16:30,1.26,1.95,4.79,8.544,61,26
3/27/2018 17:00,1.323,1.89,5.095,4.29,57,26
3/27/2018 17:30,1.369,2.21,4.685,9.254,50,26
3/27/2018 18:00,1.352,2.1,4.928,8.115,54,25.95
3/27/2018 18:30,1.407,2.23,4.925,8.837,60,25.95
3/27/2018 19:00,1.456,2.56,5.054,9.318,52,25.95
3/27/2018 19:30,1.499,2.73,5.224,9.812,87,25.95
3/27/2018 20:00,1.49,2.44,5.333,8.897,35,25.95
3/27/2018 20:30,1.454,2.37,5.224,9.417,49,25.95
3/27/2018 21:00,1.418,2.44,5.15,9.466,47,25.95
3/27/2018 21:30,1.345,2.5,5.147,6.147,42,25.95
3/27/2018 22:00,1.416,2.25,5.337,9.339,50,25.9
3/27/2018 22:30,1.36,2.17,5.204,6.375,47,25.9
3/27/2018 23:00,1.461,2.38,5.613,9.203,74,25.9
3/27/2018 23:30,1.277,2.33,5.223,10.688,74,25.9
3/28/2018 0:00,1.39,2.03,5.631,10.269,47,25.85
3/28/2018 0:30,1.401,2.05,5.546,10.817,47,25.9
3/28/2018 1:00,1.396,2.36,5.329,7.639,54,25.9
3/28/2018 1:30,1.316,2.01,5.289,9.209,67,25.85
3/28/2018 2:00,1.439,2.2,5.49,7.907,83,25.9
3/28/2018 2:30,1.408,2.44,5.567,6.75,78,25.9
3/28/2018 3:00,1.492,3.12,5.327,6.373,68,25.9
3/28/2018 3:30,1.448,2.31,5.656,6.953,74,25.9
3/28/2018 4:00,1.491,2.58,5.803,8.519,70,25.9
3/28/2018 4:30,1.498,2.94,5.938,7.597,83,25.9
3/28/2018 5:00,1.585,3.28,5.699,7.164,66,25.9
3/28/2018 5:30,1.55,2.51,5.596,6.787,85,25.9
3/28/2018 6:00,1.51,2.61,5.453,7.236,74,25.9
3/28/2018 6:30,1.619,3.1,5.631,10.217,75,25.9
3/28/2018 7:00,1.53,2.57,5.411,8.574,45,25.9
3/28/2018 7:30,1.634,2.64,5.74,9.263,63,25.9
3/28/2018 8:00,1.639,2.97,5.332,8.524,57,25.9
3/28/2018 8:30,1.677,2.8,5.475,8.836,73,25.9
3/28/2018 9:00,1.731,3.46,5.475,8.213,61,25.9
3/28/2018 9:30,1.765,2.99,5.685,7.863,71,25.9
3/28/2018 10:00,1.739,3.269,5.696,9.164,46,25.9
3/28/2018 10:30,1.942,3.63,5.791,9.022,61,25.9
3/28/2018 11:00,1.654,2.79,5.278,8.563,66,25.9
3/28/2018 11:30,1.713,3.11,5.621,8.537,74,25.9
3/28/2018 12:00,1.641,2.64,5.364,7.57,74,25.9
3/28/2018 12:30,1.514,2.81,5.103,7.934,90,25.9
3/28/2018 13:00,1.379,2.241,5.018,7.54,74,25.85
3/28/2018 13:30,1.4,2.16,5.232,8.17,81,25.8
3/28/2018 14:00,1.339,2.31,4.848,7.871,70,25.8
3/28/2018 14:30,1.258,2.12,5.056,8.31,78,25.8
3/28/2018 15:00,1.377,2.13,5.088,8.164,78,25.85
3/28/2018 15:30,1.357,2.64,4.823,8.426,77,25.85
3/28/2018 16:00,1.39,2.25,5.107,7.41,71,25.85
3/28/2018 16:30,1.406,2.304,4.872,7.881,90,25.85
3/28/2018 17:00,1.442,2.36,5.078,8.48,92,25.85
3/28/2018 17:30,1.531,2.7,5.498,8.131,84,25.8
3/28/2018 18:00,1.523,2.23,5.192,8.418,87,25.7
3/28/2018 18:30,1.586,2.77,5.183,8.184,78,25.7
3/28/2018 19:00,1.646,2.65,5.536,8.055,88,25.7
3/28/2018 19:30,1.748,2.98,5.257,7.588,88,25.7
3/28/2018 20:00,1.618,2.77,5.224,8.17,88,25.75
3/28/2018 20:30,1.812,3.028,5.426,9.366,87,25.75
3/28/2018 21:00,1.8,2.81,5.198,8.212,75,25.75
3/28/2018 21:30,1.82,3.48,5.266,9.17,87,25.75
3/28/2018 22:00,1.797,2.993,5.341,9.708,84,25.65
3/28/2018 22:30,1.847,3.03,5.247,8.397,74,25.65
3/28/2018 23:00,1.927,2.83,5.663,9.285,91,25.6
3/28/2018 23:30,1.702,3.53,5.259,9.69,75,25.6
3/29/2018 0:00,1.817,3.004,5.754,9.259,88,25.6
3/29/2018 0:30,1.832,2.894,5.654,8.182,91,25.6
3/29/2018 1:00,1.956,3.375,5.863,9.026,90,25.65
3/29/2018 1:30,1.969,3.3,5.753,9.595,85,25.7
3/29/2018 2:00,1.853,2.8,5.755,9.718,90,25.7
3/29/2018 2:30,1.946,3.35,6.051,8.996,84,25.75
3/29/2018 3:00,1.998,3.22,6.308,8.481,88,25.75
3/29/2018 3:30,2.021,3.49,5.995,9.71,92,25.75
3/29/2018 4:00,1.995,3.23,6.179,9.773,94,25.75
3/29/2018 4:30,1.962,3.32,6.221,10.104,94,25.65
3/29/2018 5:00,1.808,2.7,5.949,9.759,88,25.7
3/29/2018 5:30,1.815,3.26,5.917,10.7,97,25.7
3/29/2018 6:00,1.885,3.03,6.261,10.089,91,25.7
3/29/2018 6:30,2.002,3.366,6.472,9.913,90,25.75
3/29/2018 7:00,1.79,2.87,5.777,9.489,88,25.75
3/29/2018 7:30,1.827,2.7,5.797,8.507,91,25.75
3/29/2018 8:00,1.86,2.9,5.797,9.322,87,25.75
3/29/2018 8:30,1.771,2.74,5.485,9.349,80,25.75
3/29/2018 9:00,1.921,3.44,5.774,9.721,87,25.75
3/29/2018 9:30,1.911,3.13,5.451,8.639,77,25.75
3/29/2018 10:00,1.953,3.05,5.507,10.265,84,25.75
3/29/2018 10:30,1.901,3.75,5.614,10.185,85,25.75
3/29/2018 11:00,1.921,3.07,5.662,9.731,74,25.75
3/29/2018 11:30,1.827,3.257,5.733,9.338,77,25.75
3/29/2018 12:00,1.838,2.75,5.776,9.46,73,25.75
3/29/2018 12:30,1.924,3.09,6.089,10.071,85,25.8
3/29/2018 13:00,1.8,2.84,5.872,9.898,84,25.8
3/29/2018 13:30,1.771,2.68,5.687,9.269,90,25.8
3/29/2018 14:00,1.898,3.44,6.008,10.199,91,25.8
3/29/2018 14:30,1.851,3.36,5.928,10.274,88,25.85
3/29/2018 15:00,1.893,3.06,6.22,10.181,84,25.85
3/29/2018 15:30,1.915,3.06,6.023,10.609,75,25.8
3/29/2018 16:00,2.079,3.82,6.587,10.136,81,25.8
3/29/2018 16:30,2.036,3.66,6.71,10.156,80,25.75
3/29/2018 17:00,2.127,3.666,6.62,9.704,81,25.8
3/29/2018 17:30,2.139,3.35,6.618,10.05,80,25.8
3/29/2018 18:00,2.052,3.33,6.72,10.194,77,25.8
3/29/2018 18:30,2.112,4.18,6.576,10.442,81,25.75
3/29/2018 19:00,2.084,3.43,6.936,11.42,75,25.75
3/29/2018 19:30,2.207,3.01,7.199,9.845,78,25.75
3/29/2018 20:00,2.158,4.19,6.587,10.768,74,25.75
3/29/2018 20:30,2.136,4.05,6.647,10.819,73,25.75
3/29/2018 21:00,2.325,3.94,7.022,11.073,74,25.75
3/29/2018 21:30,2.455,4.58,6.877,11.298,68,25.75
3/29/2018 22:00,2.414,3.56,6.851,10.947,68,25.75
3/29/2018 22:30,2.38,4.14,7.035,11.428,66,25.75
3/29/2018 23:00,2.298,3.672,6.834,10.946,68,25.7
3/29/2018 23:30,2.609,4.58,7.532,11.893,64,25.7
3/30/2018 0:00,2.434,3.68,7.06,11.904,70,25.7
3/30/2018 0:30,2.679,5.28,7.474,10.884,70,25.7
3/30/2018 1:00,2.428,4,6.887,10.934,68,25.7
3/30/2018 1:30,2.375,3.74,6.867,11.227,70,25.65
3/30/2018 2:00,2.369,4,7.222,11.421,64,25.65
3/30/2018 2:30,2.482,4.34,7.156,11.273,75,25.65
3/30/2018 3:00,2.324,3.84,7.073,11.439,71,25.7
3/30/2018 3:30,2.298,3.46,7.282,11.074,71,25.7
3/30/2018 4:00,1.992,3.55,6.809,11.35,74,25.7
3/30/2018 4:30,2.043,3.54,7.072,11.249,74,25.7
3/30/2018 5:00,2.111,3.06,7.05,11.08,77,25.7
3/30/2018 5:30,2.099,3.38,6.916,11.428,71,25.75
3/30/2018 6:00,2.059,3.75,6.832,11.305,71,25.7
3/30/2018 6:30,1.963,3.54,6.778,11.41,73,25.7
3/30/2018 7:00,1.972,3.28,6.536,11.118,80,25.7
3/30/2018 7:30,1.881,3.52,6.598,10.81,71,25.7
3/30/2018 8:00,2.049,3.36,6.779,11.367,73,25.7
3/30/2018 8:30,1.824,3.13,6.352,10.788,75,25.7
3/30/2018 9:00,2.106,4.19,6.675,10.876,80,25.75
3/30/2018 9:30,2.116,3.7,6.317,10.798,77,25.75
3/30/2018 10:00,2.115,4.14,6.95,10.864,71,25.75
3/30/2018 10:30,2.202,3.54,6.91,10.871,70,25.75
3/30/2018 11:00,2.202,3.45,6.938,10.447,67,25.8
3/30/2018 11:30,2.125,3.46,6.319,10.842,68,25.8
3/30/2018 12:00,2.031,3.18,6.636,10.932,67,25.9
3/30/2018 12:30,2.161,3.5,6.437,10.761,63,25.9
3/30/2018 13:00,2.015,3.488,6.27,10.316,70,25.9
3/30/2018 13:30,2.015,3.58,6.541,10.415,71,25.9
3/30/2018 14:00,1.914,2.93,6.484,9.833,74,25.9
3/30/2018 14:30,1.732,2.7,6.008,10.33,73,25.9
3/30/2018 15:00,1.743,2.9,6.102,10.252,71,25.95
3/30/2018 15:30,1.854,2.78,6.347,10.477,70,25.9
3/30/2018 16:00,1.903,3.24,6.458,10.762,73,25.9
3/30/2018 16:30,1.78,3.06,6.012,10.239,74,25.85
3/30/2018 17:00,1.866,3.84,6.221,10.044,71,25.9
3/30/2018 17:30,1.862,3.2,6.431,9.652,75,25.85
3/30/2018 18:00,1.859,2.92,6.441,10.288,73,25.85
3/30/2018 18:30,1.924,3.45,6.387,10.003,74,25.85
3/30/2018 19:00,1.734,2.63,6.304,10.734,73,25.85
3/30/2018 19:30,1.827,3.02,6.47,10.37,78,25.9
3/30/2018 20:00,1.852,3.03,6.237,10.816,75,25.9
3/30/2018 20:30,1.999,3.14,6.692,10.664,74,25.85
3/30/2018 21:00,1.925,4.04,6.356,10.347,73,25.8
3/30/2018 21:30,1.886,3.46,6.271,10.803,67,25.8
3/30/2018 22:00,1.915,3.36,6.508,10.69,77,25.8
3/30/2018 22:30,2.007,3.11,6.474,10.549,67,25.8
3/30/2018 23:00,1.875,2.86,6.351,10.033,70,25.8
3/30/2018 23:30,1.872,3.04,6.488,10.18,66,25.8
3/31/2018 0:00,1.962,3.03,6.427,10.262,67,25.8
3/31/2018 0:30,1.782,3.07,6.044,9.837,66,25.8
3/31/2018 1:00,1.807,3.16,6.148,9.663,75,25.8
3/31/2018 1:30,1.755,2.69,5.882,9.858,71,25.8
3/31/2018 2:00,1.791,3.23,6.322,10.3,71,25.8
3/31/2018 2:30,1.855,2.78,6.317,9.85,71,25.85
3/31/2018 3:00,1.819,3.02,6.5,9.974,73,25.85
3/31/2018 3:30,1.774,2.97,6.331,9.598,71,25.8
3/31/2018 4:00,1.744,2.97,6.19,9.372,78,25.8
3/31/2018 4:30,1.732,3.04,6.425,9.512,77,25.8
3/31/2018 5:00,1.743,2.94,6.576,9.751,77,25.8
3/31/2018 5:30,1.557,2.56,5.799,10.172,77,25.8
3/31/2018 6:00,1.65,2.89,6.28,10.008,71,25.75
3/31/2018 6:30,1.667,2.84,6.192,9.307,78,25.75
3/31/2018 7:00,1.663,2.94,5.97,9.42,83,25.75
3/31/2018 7:30,1.674,3.36,6.056,9.443,70,25.75
3/31/2018 8:00,1.667,2.94,5.939,9.375,74,25.75
3/31/2018 8:30,1.631,2.6,6.112,8.998,71,25.75
3/31/2018 9:00,1.565,2.35,5.682,9.718,71,25.75
3/31/2018 9:30,1.701,2.73,5.966,10.213,75,25.8
3/31/2018 10:00,1.532,2.57,6.004,10.185,68,25.8
3/31/2018 10:30,1.623,3.2,5.64,9.481,66,25.8
3/31/2018 11:00,1.699,2.63,6.156,9.65,70,25.8
3/31/2018 11:30,1.666,2.66,5.62,8.916,71,25.85
3/31/2018 12:00,1.635,3.27,5.42,9.764,75,25.9
3/31/2018 12:30,1.661,2.75,5.451,9.657,66,25.9
3/31/2018 13:00,1.674,2.63,5.618,9.024,73,25.9
3/31/2018 13:30,1.665,2.99,5.576,9.057,74,25.95
3/31/2018 14:00,1.58,2.49,5.634,8.878,74,25.95
3/31/2018 14:30,1.61,3.19,5.486,9.692,78,25.95
3/31/2018 15:00,1.5,2.44,5.308,8.953,77,25.95
3/31/2018 15:30,1.488,2.382,5.271,7.598,75,25.95
3/31/2018 16:00,1.471,2.19,5.408,9.369,71,25.95
3/31/2018 16:30,1.422,2.31,5.045,8.836,80,25.9
3/31/2018 17:00,1.5,2.62,5.506,8.207,81,25.85
