Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1/4/2017 5:00,1.158,1.91,4.399,5.966,87,25.8
1/4/2017 5:30,1.101,1.86,4.308,7.028,-99.9,-99.9
1/4/2017 6:00,1.186,2.47,4.455,6.58,54,26.25
1/4/2017 6:30,1.171,1.97,4.436,6.732,63,26.25
1/4/2017 7:00,1.21,1.98,4.443,6.33,77,26.15
1/4/2017 7:30,1.2,1.9,4.291,4.621,66,26.2
1/4/2017 8:00,1.285,2.552,4.417,6.799,143,26.1
1/4/2017 8:30,1.174,2.188,4.176,6.964,73,26
1/4/2017 9:00,1.125,1.88,4.293,4.354,81,25.85
1/4/2017 9:30,1.097,2.02,4.22,7.114,136,25.8
1/4/2017 10:00,1.197,2.19,4.288,4.817,90,25.75
1/4/2017 10:30,1.291,2.24,4.446,6.422,81,25.55
1/4/2017 11:00,1.214,1.91,4.283,6.755,81,25.55
1/4/2017 11:30,1.264,2.28,4.716,6.165,70,25.55
1/4/2017 12:00,1.238,2.01,4.314,7.007,71,25.55
1/4/2017 12:30,1.282,2.622,4.488,6.928,75,25.55
1/4/2017 13:00,1.221,2.27,4.262,7.523,68,25.55
1/4/2017 13:30,1.246,2.08,4.488,7.048,109,25.5
1/4/2017 14:00,1.197,2.09,4.396,6.853,78,25.5
1/4/2017 14:30,1.283,2.29,4.452,4.589,75,25.5
1/4/2017 15:00,1.139,2.01,4.475,7.343,64,25.35
1/4/2017 15:30,1.113,1.98,4.487,7.568,57,25.35
1/4/2017 16:00,1.1,1.69,4.638,7.193,59,25.4
1/4/2017 16:30,1.174,2.09,4.574,7.038,59,25.55
1/4/2017 17:00,1.28,2.37,4.554,7.073,60,25.55
1/4/2017 17:30,1.217,2.08,4.476,6.789,60,25.75
1/4/2017 18:00,1.286,2.23,4.414,7.34,52,26.25
1/4/2017 18:30,1.295,2.13,4.446,7.178,59,26.3
1/4/2017 19:00,1.323,2.14,4.456,6.998,61,26.3
1/4/2017 19:30,1.212,1.95,4.428,7.208,50,26.2
1/4/2017 20:00,1.273,2.09,4.414,7.012,64,26.2
1/4/2017 20:30,1.262,2.38,4.309,6.863,74,26.25
1/4/2017 21:00,1.264,2.2,4.672,6.792,61,26.25
1/4/2017 21:30,1.228,1.94,4.645,7.293,75,26.2
1/4/2017 22:00,1.299,2.29,4.638,6.348,73,26.15
1/4/2017 22:30,1.229,2.22,4.536,6.996,83,25.95
1/4/2017 23:00,1.242,2.01,4.52,6.816,88,25.7
1/4/2017 23:30,1.213,2.23,4.598,7.011,84,25.6
1/5/2017 0:00,1.29,2.19,4.709,7.13,75,25.55
1/5/2017 0:30,1.24,2.293,4.464,6.775,85,25.4
1/5/2017 1:00,1.247,2.5,4.543,6.917,85,25.35
1/5/2017 1:30,1.175,1.97,4.6,6.534,87,25.35
1/5/2017 2:00,1.102,1.77,4.73,6.81,73,25.35
1/5/2017 2:30,1.113,1.85,4.751,6.716,85,25.35
1/5/2017 3:00,1.037,1.86,4.583,7.151,80,25.35
1/5/2017 3:30,1.176,2.21,4.591,6.813,78,25.35
1/5/2017 4:00,1.163,1.98,4.411,6.131,81,25.35
1/5/2017 4:30,1.213,1.99,4.573,6.39,91,25.35
1/5/2017 5:00,1.184,2.13,4.548,6.757,80,25.35
1/5/2017 5:30,1.075,1.94,4.422,6.834,78,25.35
1/5/2017 6:00,1.16,1.92,4.489,6.604,74,25.4
1/5/2017 6:30,1.111,1.838,4.562,6.989,70,25.45
1/5/2017 7:00,1.094,1.93,4.677,6.943,63,25.55
1/5/2017 7:30,1.023,1.68,4.569,6.887,60,25.9
1/5/2017 8:00,1.063,1.82,4.687,6.795,71,26.15
1/5/2017 8:30,1.053,1.65,4.576,7.006,67,26.2
1/5/2017 9:00,1.026,1.58,4.653,6.823,66,26.15
1/5/2017 9:30,0.997,1.61,4.78,6.972,63,26
1/5/2017 10:00,0.961,1.59,4.821,7.032,68,25.9
1/5/2017 10:30,0.96,1.72,4.567,6.54,77,25.85
1/5/2017 11:00,0.967,1.72,4.457,6.405,80,25.75
1/5/2017 11:30,0.943,1.58,4.501,6.635,68,25.75
1/5/2017 12:00,0.894,1.39,4.409,7.332,75,25.75
1/5/2017 12:30,0.918,1.62,4.574,6.775,67,25.75
1/5/2017 13:00,0.968,1.6,5.076,6.351,67,25.8
1/5/2017 13:30,0.906,1.56,4.884,6.406,60,25.8
1/5/2017 14:00,0.887,1.68,4.668,7.476,74,26
1/5/2017 14:30,0.896,1.46,4.759,6.919,75,26.05
1/5/2017 15:00,0.924,1.47,4.941,7.002,68,26.05
1/5/2017 15:30,0.954,1.68,4.727,5.973,74,26.05
1/5/2017 16:00,0.988,1.45,5.109,7.018,68,26.05
1/5/2017 16:30,0.917,1.59,4.759,7.069,73,26
1/5/2017 17:00,1.016,2.08,4.809,7.233,61,26.1
1/5/2017 17:30,1.026,1.63,4.969,6.967,50,25.95
1/5/2017 18:00,1.034,1.8,4.784,7.187,50,26
1/5/2017 18:30,1.111,1.87,4.995,7.236,43,25.95
1/5/2017 19:00,1.105,1.87,5.133,7.529,47,26.1
1/5/2017 19:30,1.085,1.92,5.112,6.864,47,26.05
1/5/2017 20:00,1.119,1.91,4.768,6.979,46,26.15
1/5/2017 20:30,1.236,1.9,4.987,7.14,46,26.15
1/5/2017 21:00,1.145,2.14,4.766,7.057,43,26.2
1/5/2017 21:30,1.086,1.64,4.841,7.052,46,26.2
1/5/2017 22:00,1.179,1.78,4.986,7.019,40,26.2
1/5/2017 22:30,1.1,2.44,4.682,6.711,53,26.2
1/5/2017 23:00,1.079,1.89,4.689,6.835,67,26.2
1/5/2017 23:30,1.113,1.97,4.644,7.321,49,26.15
1/6/2017 0:00,1.174,2.34,4.93,6.751,63,26.15
1/6/2017 0:30,1.075,1.96,4.811,6.382,64,26.05
1/6/2017 1:00,1.063,1.91,4.993,6.577,60,26
1/6/2017 1:30,1.017,1.91,4.892,7.453,68,25.95
1/6/2017 2:00,1.091,2.03,5.218,6.883,68,25.95
1/6/2017 2:30,1.094,1.9,4.867,7.094,68,25.95
1/6/2017 3:00,1.038,1.94,4.548,7.246,61,25.95
1/6/2017 3:30,1.053,1.61,4.555,6.622,74,25.95
1/6/2017 4:00,1.132,1.91,4.904,7.088,67,25.95
1/6/2017 4:30,1.069,1.7,4.78,7.173,67,25.9
1/6/2017 5:00,0.996,1.76,4.617,7.315,66,25.85
1/6/2017 5:30,1.043,1.67,4.66,6.624,49,25.9
1/6/2017 6:00,1.101,1.97,4.787,7.03,61,25.8
1/6/2017 6:30,1.09,1.7,4.683,6.979,59,25.8
1/6/2017 7:00,1.132,2.1,4.668,6.53,53,25.85
1/6/2017 7:30,1.115,1.85,4.891,7.018,49,25.85
1/6/2017 8:00,1.096,2.31,4.756,6.68,53,25.85
1/6/2017 8:30,1.062,2.26,4.592,6.776,56,25.95
1/6/2017 9:00,1.152,1.83,4.91,6.727,57,25.95
1/6/2017 9:30,1.07,1.8,4.812,5.999,59,25.95
1/6/2017 10:00,1.018,1.7,4.605,6.169,56,26
1/6/2017 10:30,1.028,1.91,4.918,6.027,71,26.05
1/6/2017 11:00,1.006,1.72,4.896,6.686,57,26.05
1/6/2017 11:30,1.021,1.77,4.69,5.971,64,26.1
1/6/2017 12:00,1.058,1.53,4.744,6.609,71,26.1
1/6/2017 12:30,1.037,2.15,4.706,6.356,68,26.1
1/6/2017 13:00,0.997,1.59,4.574,6.784,78,26.1
1/6/2017 13:30,0.996,1.81,4.514,7.085,64,26.15
1/6/2017 14:00,1.052,1.86,4.781,6.581,63,26.1
1/6/2017 14:30,0.99,1.53,4.804,7.014,59,26.1
1/6/2017 15:00,1.025,1.73,4.804,6.88,57,26.1
1/6/2017 15:30,0.973,1.68,4.768,7.015,61,26.15
1/6/2017 16:00,1.027,1.52,4.976,7.749,64,26.1
1/6/2017 16:30,1.021,1.61,4.592,6.748,68,26.1
1/6/2017 17:00,1.081,1.82,4.919,7.043,54,26.05
1/6/2017 17:30,0.989,1.59,4.774,6.838,59,26.05
1/6/2017 18:00,1.027,2.01,4.551,7.018,73,26.05
1/6/2017 18:30,1.082,1.79,4.806,7.252,61,26.05
1/6/2017 19:00,1.071,1.78,4.876,7.184,36,26.1
1/6/2017 19:30,1.151,1.91,5.105,6.694,56,26.1
1/6/2017 20:00,1.176,1.74,4.912,6.995,50,26.15
1/6/2017 20:30,1.117,1.96,4.612,6.331,50,26.15
1/6/2017 21:00,1.162,1.73,4.651,6.801,54,26.15
1/6/2017 21:30,1.175,1.96,4.539,6.796,63,26.2
1/6/2017 22:00,1.247,2.16,4.639,6.142,73,26.15
1/6/2017 22:30,1.196,2.2,4.526,6.997,56,26.2
1/6/2017 23:00,1.249,2.06,4.705,5.973,71,26.15
1/6/2017 23:30,1.282,2.53,4.632,6.547,68,26.15
1/7/2017 0:00,1.228,2.1,4.567,6.351,70,26.15
1/7/2017 0:30,1.229,2.27,4.435,7.013,80,26.15
1/7/2017 1:00,1.271,2.17,4.7,5.496,80,26.15
1/7/2017 1:30,1.278,1.94,4.674,5.343,83,26.05
1/7/2017 2:00,1.369,2.23,4.608,6.568,85,26
1/7/2017 2:30,1.281,2.08,4.719,7.015,83,25.95
1/7/2017 3:00,1.27,2.36,4.891,6.312,85,25.95
1/7/2017 3:30,1.392,3.36,4.51,6.389,92,25.95
1/7/2017 4:00,1.259,2.13,4.731,5.768,90,25.95
1/7/2017 4:30,1.422,2.84,4.711,7.028,95,25.95
1/7/2017 5:00,1.394,2.25,4.751,6.555,101,25.95
1/7/2017 5:30,1.548,2.55,4.876,5.952,99,25.9
1/7/2017 6:00,1.443,2.42,4.813,5.829,99,25.9
1/7/2017 6:30,1.522,2.72,4.944,7.06,95,25.85
1/7/2017 7:00,1.475,2.95,5.03,6.552,91,25.8
1/7/2017 7:30,1.589,2.98,5.055,7.265,97,25.85
1/7/2017 8:00,1.581,2.54,5.241,8.123,85,25.8
1/7/2017 8:30,1.554,2.82,5.313,7.551,94,25.8
1/7/2017 9:00,1.662,2.61,5.055,7.782,95,25.8
1/7/2017 9:30,1.593,2.67,5.147,6.983,94,25.9
1/7/2017 10:00,1.533,2.63,4.939,7.224,104,25.95
1/7/2017 10:30,1.609,2.6,5.207,8.389,91,25.95
1/7/2017 11:00,1.62,2.64,5.029,8.163,95,26.05
1/7/2017 11:30,1.527,2.35,5.258,8.223,98,26
1/7/2017 12:00,1.492,2.62,4.987,7.992,105,25.95
1/7/2017 12:30,1.457,2.5,4.941,7.709,91,25.95
1/7/2017 13:00,1.416,2.14,5.059,8.836,99,26
1/7/2017 13:30,1.49,3.06,5.147,7.858,104,26.05
1/7/2017 14:00,1.479,2.46,5.004,7.559,95,26.1
1/7/2017 14:30,1.508,2.43,4.965,8.567,98,26.1
1/7/2017 15:00,1.455,2.79,5.024,8.236,94,26.15
1/7/2017 15:30,1.401,2.41,4.876,8.883,102,26.15
1/7/2017 16:00,1.47,2.22,5.302,7.538,98,26.15
1/7/2017 16:30,1.416,2.3,5.107,8.454,97,26.15
1/7/2017 17:00,1.424,3.06,5.053,7.76,108,26.15
1/7/2017 17:30,1.625,2.67,5.089,7.897,101,26.15
1/7/2017 18:00,1.568,2.72,4.963,8.556,95,26.15
1/7/2017 18:30,1.624,2.84,5.237,8.041,99,26.15
1/7/2017 19:00,1.603,2.5,5.192,8.889,99,26.15
1/7/2017 19:30,1.576,2.44,5.283,8.492,101,26.1
1/7/2017 20:00,1.542,2.58,5.194,8.869,97,26.05
1/7/2017 20:30,1.511,2.59,5.103,8.169,92,26.1
1/7/2017 21:00,1.535,2.39,5.243,7.365,98,26.05
1/7/2017 21:30,1.568,2.42,5.307,8.724,102,25.95
1/7/2017 22:00,1.418,2.37,5.053,7.273,99,25.95
1/7/2017 22:30,1.487,2.35,5.193,8.591,106,26
1/7/2017 23:00,1.539,2.61,5.132,8.498,101,25.95
1/7/2017 23:30,1.595,2.63,5.243,8.572,105,25.95
1/8/2017 0:00,1.516,2.51,5.015,8.153,108,25.95
1/8/2017 0:30,1.539,2.346,5.142,8.533,104,25.95
1/8/2017 1:00,1.525,2.32,5.289,8.835,106,25.9
1/8/2017 1:30,1.57,2.67,5.199,8.409,104,25.9
1/8/2017 2:00,1.597,2.94,5.369,8.511,88,25.9
1/8/2017 2:30,1.542,2.68,5.59,8.643,99,25.9
1/8/2017 3:00,1.594,3.05,5.452,8.158,91,25.9
1/8/2017 3:30,1.427,2.37,5.28,8.194,92,25.9
1/8/2017 4:00,1.479,2.52,5.249,8.908,90,25.9
1/8/2017 4:30,1.444,3,5.211,8.964,95,25.85
1/8/2017 5:00,1.421,2.25,5.421,9.336,95,25.85
1/8/2017 5:30,1.431,2.83,5.692,9.303,95,25.85
1/8/2017 6:00,1.507,2.68,5.806,8.981,94,25.85
1/8/2017 6:30,1.477,2.28,5.707,8.839,97,25.85
1/8/2017 7:00,1.389,2.6,5.669,9.081,99,25.85
1/8/2017 7:30,1.463,2.55,5.786,9.367,97,25.85
1/8/2017 8:00,1.436,2.64,5.54,8.898,95,25.9
1/8/2017 8:30,1.51,2.41,5.884,9.322,94,25.9
1/8/2017 9:00,1.567,2.73,5.641,9.318,92,25.9
1/8/2017 9:30,1.459,2.67,5.756,8.939,94,25.95
1/8/2017 10:00,1.517,2.37,5.831,8.462,105,25.95
1/8/2017 10:30,1.549,2.59,5.584,8.728,105,25.95
1/8/2017 11:00,1.637,2.55,5.777,8.789,98,25.95
1/8/2017 11:30,1.519,2.47,5.46,8.565,98,25.95
1/8/2017 12:00,1.519,2.41,5.592,8.916,98,25.95
1/8/2017 12:30,1.433,2.41,5.702,8.847,102,25.95
1/8/2017 13:00,1.461,2.34,5.533,8.257,101,26.05
1/8/2017 13:30,1.432,2.08,5.63,8.458,99,26.05
1/8/2017 14:00,1.378,2.04,5.564,8.868,102,26.05
1/8/2017 14:30,1.428,2.56,5.945,8.962,102,26.1
1/8/2017 15:00,1.372,2.62,5.699,8.752,95,26.15
1/8/2017 15:30,1.315,2.23,5.517,8.683,95,26.15
1/8/2017 16:00,1.325,2.31,5.687,8.635,94,26.15
1/8/2017 16:30,1.336,1.99,5.608,7.815,97,26.15
1/8/2017 17:00,1.288,2.31,5.379,9.001,92,26.15
1/8/2017 17:30,1.23,2.32,5.425,8.544,98,26.1
1/8/2017 18:00,1.264,2,5.362,8.671,97,26.1
1/8/2017 18:30,1.24,2.22,5.299,8.983,104,26.05
1/8/2017 19:00,1.252,1.94,5.34,9.123,97,26.05
1/8/2017 19:30,1.318,3.07,5.602,8.526,101,26.05
1/8/2017 20:00,1.172,1.89,5.244,9.223,102,26.05
1/8/2017 20:30,1.387,2.12,5.718,8.891,98,26.05
1/8/2017 21:00,1.422,2.19,5.672,8.594,99,26
1/8/2017 21:30,1.399,2.72,6.018,8.533,104,26
1/8/2017 22:00,1.354,2.07,5.576,8.86,97,26.05
1/8/2017 22:30,1.238,1.92,5.63,8.897,106,26
1/8/2017 23:00,1.403,2.8,5.931,8.505,102,26
1/8/2017 23:30,1.265,2.14,5.517,8.539,108,25.95
1/9/2017 0:00,1.365,2.2,6.163,8.59,98,25.95
1/9/2017 0:30,1.362,2.22,6.003,8.326,97,25.95
1/9/2017 1:00,1.353,2.3,5.989,8.277,109,25.9
1/9/2017 1:30,1.25,2.54,5.796,8.926,99,25.9
1/9/2017 2:00,1.324,2.31,5.884,8.91,102,25.9
1/9/2017 2:30,1.304,2.03,6.004,8.543,94,25.9
1/9/2017 3:00,1.287,2.03,5.81,8.548,95,25.9
1/9/2017 3:30,1.292,2.02,5.863,8.384,97,25.85
1/9/2017 4:00,1.161,1.77,5.817,8.974,101,25.85
1/9/2017 4:30,1.181,1.92,6.247,9.104,98,25.85
1/9/2017 5:00,1.344,2.28,6.592,8.88,94,25.85
1/9/2017 5:30,1.245,2.05,6.323,9.191,95,25.85
1/9/2017 6:00,1.206,1.69,6.342,9.08,101,25.85
1/9/2017 6:30,1.271,2.06,6.23,8.929,94,25.85
1/9/2017 7:00,1.163,2,6.045,8.606,101,25.9
1/9/2017 7:30,1.06,2.14,5.973,8.994,98,25.9
1/9/2017 8:00,1.162,1.74,6.424,9.132,97,25.95
1/9/2017 8:30,1.012,1.77,6.057,8.238,101,25.95
1/9/2017 9:00,1.096,1.83,6.032,9.186,95,26.05
1/9/2017 9:30,1.133,1.92,5.993,8.822,95,26.1
1/9/2017 10:00,1.222,1.9,6.273,8.989,91,26.2
1/9/2017 10:30,1.248,1.89,6.365,8.591,92,26.3
1/9/2017 11:00,1.2,2.14,5.978,7.973,102,26.15
1/9/2017 11:30,1.211,2.47,5.817,8.309,95,26.1
1/9/2017 12:00,1.228,2.03,6.157,8.964,109,26.1
1/9/2017 12:30,1.278,2.19,6.212,8.706,98,26.1
1/9/2017 13:00,1.25,2.12,5.88,8.6,97,26.15
1/9/2017 13:30,1.28,1.86,6.115,8.926,104,26.15
1/9/2017 14:00,1.256,2.11,5.875,8.532,98,26.15
1/9/2017 14:30,1.296,2.32,5.775,8.744,99,26.2
1/9/2017 15:00,1.115,1.88,5.289,7.538,104,26.2
1/9/2017 15:30,1.276,2.04,5.766,7.896,104,26.35
1/9/2017 16:00,1.175,2.15,5.465,8.647,98,26.35
